17	805	8	37	585	25	365	885	643	424	
787	134	43	710	249	251	615	303	929	978	
45	439	469	122	805	825	410	301	803	818	
560	990	591	966	286	764	748	900	328	946	
133	784	992	615	993	43	316	366	708	436	
135	576	577	174	183	450	560	116	71	2	
109	672	318	506	8	325	429	525	22	677	
183	308	694	408	33	747	612	267	238	722	
794	174	680	521	744	196	362	690	318	808	
888	103	392	792	215	898	725	294	330	675	
272	647	462	565	490	15	712	722	558	466	
472	607	634	638	980	11	40	164	796	240	
489	294	48	205	780	714	828	752	224	894	
715	280	665	152	478	384	483	810	959	167	
708	223	863	713	851	706	368	492	5	755	
172	96	270	97	951	740	317	364	36	576	
251	743	928	419	364	886	849	761	253	826	
910	145	865	976	538	706	654	281	168	608	
854	50	598	123	19	614	338	763	381	890	
922	856	84	906	702	913	37	636	521	524	
779	128	889	16	973	216	425	226	557	412	
943	757	148	489	84	233	353	218	108	802	
905	111	934	893	720	786	8	291	123	4	
956	617	514	937	841	496	159	476	906	565	
673	771	692	115	844	840	89	781	267	999	
546	16	184	551	645	901	458	705	479	469	
140	539	309	892	679	345	681	699	96	645	
193	501	886	38	778	878	58	303	784	53	
112	60	70	583	300	976	602	1	213	440	
401	684	565	874	560	586	683	611	961	683	
957	345	456	635	371	521	683	906	825	280	
768	393	659	7	682	86	91	540	851	297	
194	907	756	736	305	472	371	758	230	145	
2	455	999	255	900	254	670	125	451	347	
575	892	5	18	980	695	536	970	169	43	
508	11	529	751	57	381	892	456	785	854	
599	458	478	91	318	691	229	324	364	275	
947	348	295	871	198	297	929	296	838	632	
910	875	644	35	364	722	804	975	941	91	
729	197	54	1	782	316	463	556	817	539	
604	897	802	580	766	601	519	15	92	782	
720	884	537	863	70	405	196	266	641	399	
784	885	365	654	299	923	722	129	457	784	
729	582	547	631	499	532	626	623	792	194	
639	73	358	271	563	380	457	938	25	148	
802	733	56	596	477	350	1	557	737	479	
697	785	640	429	951	919	465	104	744	489	
933	81	472	835	164	808	825	24	615	452	
548	74	489	205	173	433	426	914	313	380	
331	549	67	211	277	363	934	681	881	392	
205	386	888	203	28	296	92	784	563	174	
524	205	10	501	852	739	487	384	185	347	
412	824	384	360	598	331	590	533	179	104	
646	545	310	106	470	525	713	197	36	988	
989	868	518	831	419	275	560	603	431	365	
690	356	987	203	80	719	239	616	898	731	
709	382	819	252	461	556	415	461	164	548	
376	620	12	955	945	279	801	166	939	27	
415	464	135	305	812	222	260	826	882	159	
778	479	557	508	762	798	60	871	293	115	
519	709	767	323	683	819	598	779	899	916	
544	949	517	458	495	227	698	313	118	994	
380	616	451	12	861	715	971	475	684	81	
273	703	230	119	421	781	131	787	925	373	
514	771	395	776	605	601	593	323	954	445	
210	417	460	926	926	637	293	890	109	184	
817	882	530	209	427	932	4	821	881	996	
277	157	557	847	467	902	79	494	591	534	
686	238	811	728	943	901	876	856	327	359	
362	779	396	624	857	164	444	185	213	840	
837	678	312	90	764	24	846	153	807	950	
705	951	430	9	322	935	43	9	369	274	
908	997	560	540	945	290	536	733	553	950	
251	107	982	588	978	531	718	196	727	581	
109	267	104	796	860	534	277	389	531	595	
409	829	515	625	359	220	478	36	746	406	
155	511	974	751	721	219	470	894	31	626	
65	294	275	703	25	745	61	531	778	597	
523	960	564	925	773	551	121	205	919	628	
156	826	718	796	106	216	690	524	673	990	
304	900	551	501	936	977	106	436	638	435	
296	902	66	895	281	102	462	826	646	21	
580	937	277	504	767	844	617	327	730	60	
401	9	909	207	461	314	346	97	781	715	
633	478	120	817	894	771	143	187	541	169	
426	597	239	736	641	887	44	638	920	374	
357	982	90	182	894	445	766	804	339	575	
772	140	643	514	335	831	927	222	860	4	
731	854	863	831	8	138	650	219	472	7	
325	292	993	449	917	538	51	627	867	527	
6	386	60	970	839	792	403	556	971	83	
561	99	419	450	164	858	822	666	633	793	
310	196	193	168	852	674	800	691	888	126	
128	268	736	418	269	765	512	970	547	712	
829	757	786	197	31	672	727	484	912	454	
407	427	98	222	7	210	850	329	881	390	
681	351	965	863	254	887	95	19	637	493	
914	115	981	317	360	935	546	857	921	538	
411	261	854	29	566	965	515	551	292	975	
342	142	453	653	555	542	305	271	702	317	
736	19	296	40	694	260	602	6	176	225	
457	885	279	767	826	315	342	207	938	286	
34	746	593	30	706	521	877	451	642	400	
634	463	252	373	770	214	285	131	870	839	
501	981	338	262	416	828	413	199	497	95	
503	343	235	94	2	103	725	30	926	26	
475	279	51	825	28	423	131	629	996	944	
68	467	754	822	952	180	912	525	191	499	
927	94	489	337	149	623	309	94	173	482	
889	827	738	543	22	588	2	49	312	108	
213	599	917	879	608	462	898	250	101	669	
662	34	282	286	246	235	975	594	980	406	
411	652	986	648	642	301	902	817	438	566	
159	876	675	772	466	508	677	233	961	724	
338	510	722	755	517	419	131	385	172	433	
888	582	140	947	749	384	439	880	757	208	
8	620	845	715	534	515	34	578	974	111	
996	176	766	35	711	483	834	406	100	263	
703	729	68	335	188	189	418	611	81	367	
863	336	493	279	99	146	556	465	585	85	
788	69	546	807	239	388	320	396	586	929	
731	330	677	493	303	516	705	747	69	955	
609	59	884	539	233	943	645	838	815	24	
639	793	231	907	677	532	10	811	752	259	
11	848	234	641	143	332	819	431	326	387	
980	789	343	516	769	450	591	573	971	267	
20	721	392	279	357	246	504	916	854	154	
566	913	162	326	72	453	775	578	488	678	
741	249	231	909	510	812	917	996	788	126	
316	350	562	427	911	684	422	864	420	654	
127	244	420	374	985	798	655	875	278	823	
439	751	791	144	701	215	201	100	154	540	
636	855	908	963	59	255	418	411	10	535	
683	41	914	933	269	303	927	606	335	759	
490	110	238	450	923	685	196	329	256	868	
445	833	46	465	436	743	922	297	423	759	
876	790	858	733	795	409	440	50	905	765	
825	85	482	33	224	754	28	722	315	605	
131	385	813	531	304	441	493	932	168	347	
324	629	645	168	981	446	277	205	373	461	
142	423	671	359	331	720	37	844	746	219	
612	298	504	26	501	486	111	425	8	104	
796	654	615	1000	914	472	180	498	245	319	
785	373	448	872	488	543	662	873	831	485	
757	357	869	271	557	811	68	242	493	823	
336	115	704	201	583	819	711	491	855	171	
966	452	939	36	446	629	726	59	572	208	
773	868	976	787	780	163	38	489	844	825	
695	977	503	865	903	310	669	163	474	954	
257	813	170	600	301	32	665	953	404	616	
119	262	822	36	284	593	14	24	113	438	
10	186	107	220	280	705	362	151	973	989	
387	200	4	720	126	527	20	587	80	607	
991	203	21	403	476	66	120	334	305	952	
479	692	555	246	58	491	992	146	422	893	
559	54	776	28	534	442	57	937	57	603	
696	122	487	142	288	8	794	262	778	752	
284	110	800	761	949	582	762	860	192	602	
199	118	212	798	690	511	241	643	432	247	
689	692	743	770	674	535	60	740	67	511	
520	719	77	714	369	274	161	867	810	367	
85	991	683	86	360	289	348	217	804	69	
91	926	364	258	790	344	318	470	100	850	
63	710	470	641	594	928	387	689	336	694	
791	646	130	689	349	421	315	643	137	276	
523	848	285	810	352	120	402	668	974	810	
614	798	639	82	926	631	626	385	928	449	
354	194	443	405	227	651	22	241	404	405	
657	120	465	61	705	514	134	530	293	662	
885	487	922	39	971	980	603	734	656	811	
696	260	557	719	769	359	350	36	556	768	
120	321	705	129	916	304	553	994	351	55	
627	321	283	525	17	841	701	610	735	978	
545	707	477	767	732	599	160	501	139	238	
589	498	781	637	224	317	524	635	231	569	
154	699	955	616	268	866	948	189	451	253	
703	534	40	224	57	137	394	92	414	96	
480	61	139	62	550	965	118	145	220	422	
592	426	444	155	698	928	319	101	575	346	
641	454	458	970	590	655	817	648	401	467	
101	897	618	257	909	929	934	773	737	739	
903	447	859	212	150	37	788	427	569	915	
271	287	191	957	611	594	153	348	364	54	
78	240	13	666	674	487	199	587	892	108	
960	687	730	418	779	122	580	75	664	253	
381	939	823	491	420	885	73	52	595	131	
860	954	462	252	82	943	602	281	371	926	
683	773	645	57	552	281	794	768	25	802	
722	654	610	472	265	811	305	443	303	805	
290	857	860	81	275	411	299	477	450	579	
708	74	344	547	613	386	83	560	258	423	
680	808	976	717	192	180	638	3	606	691	
797	620	124	811	833	144	6	385	241	578	
226	762	908	407	551	662	865	317	8	375	
367	852	681	212	793	750	976	695	888	977	
580	832	649	36	726	25	688	152	394	273	
387	169	783	56	948	985	621	516	405	783	
214	75	712	739	591	427	224	725	5	33	
441	412	714	80	766	882	233	760	274	8	
503	874	978	395	689	333	44	362	437	446	
793	482	710	648	212	252	569	398	882	545	
156	701	878	447	776	320	982	817	735	840	
955	378	940	520	455	374	207	357	815	652	
264	661	279	344	160	104	821	274	987	284	
304	142	87	486	57	93	194	878	842	713	
585	952	146	621	611	934	861	54	352	626	
881	254	735	505	160	670	172	373	384	10	
823	820	539	299	144	471	872	219	64	5	
123	817	200	263	140	997	874	447	2	514	
594	365	178	524	539	240	533	684	89	489	
165	980	743	449	105	814	849	590	810	841	
521	932	266	310	961	737	273	103	504	735	
712	508	112	935	311	654	929	2	759	770	
475	868	943	347	358	155	868	996	909	323	
610	634	29	69	356	928	317	755	759	987	
585	158	320	292	774	924	264	963	671	730	
878	709	826	570	73	740	369	474	12	918	
510	173	633	319	22	137	362	811	513	933	
274	840	765	397	469	775	358	816	749	525	
157	850	717	617	189	886	590	920	526	163	
303	175	626	32	115	997	858	27	372	138	
658	259	20	161	207	331	756	569	997	529	
704	90	1000	816	364	145	998	266	136	356	
818	924	126	878	420	403	720	47	560	653	
542	950	263	500	791	137	148	872	177	837	
735	268	636	897	346	163	268	421	249	809	
328	172	224	782	695	861	833	556	250	267	
76	8	10	558	345	683	246	797	455	381	
93	580	12	403	957	330	495	961	82	115	
454	818	933	832	986	690	936	395	208	987	
352	622	983	801	216	464	128	495	87	960	
635	406	25	11	214	198	566	296	859	832	
561	765	5	692	550	284	500	900	582	598	
343	619	971	549	235	669	754	280	347	633	
628	607	602	966	191	489	655	344	432	840	
559	394	109	199	514	790	231	314	257	454	
185	408	3	764	833	999	345	130	266	443	
581	350	765	382	206	1000	302	571	220	760	
214	619	221	50	210	599	220	849	325	679	
74	541	162	367	25	73	502	390	822	744	
298	739	313	941	426	108	557	114	76	781	
91	120	324	90	943	519	959	502	452	35	
155	214	635	952	553	3	282	684	397	10	
188	546	621	343	403	962	728	282	439	885	
359	826	330	198	728	132	964	737	288	386	
378	393	270	381	890	137	666	49	98	668	
850	141	133	771	148	750	699	759	852	858	
995	727	771	109	402	337	512	382	601	39	
452	750	271	519	902	649	470	882	111	965	
388	908	743	148	402	108	187	961	756	329	
224	890	714	304	333	537	298	743	432	841	
768	874	269	755	935	40	511	61	749	829	
637	437	594	669	929	799	16	749	173	791	
835	217	144	232	252	929	458	820	532	926	
864	681	835	650	443	724	548	73	696	703	
489	268	559	937	300	838	832	408	694	216	
269	355	179	652	722	921	712	306	79	18	
674	247	247	780	336	61	616	420	783	5	
628	751	301	912	871	661	899	441	811	937	
889	939	723	97	843	356	791	887	67	14	
273	410	215	832	594	124	5	688	761	703	
760	501	681	466	168	401	581	918	672	911	
917	375	31	241	862	711	259	937	637	566	
21	138	404	602	674	477	62	762	16	657	
908	28	833	125	182	843	864	628	97	459	
653	488	266	845	332	306	172	181	21	316	
292	661	509	400	58	841	351	809	548	544	
653	573	251	406	23	840	498	184	675	282	
377	537	150	446	772	535	879	97	850	825	
173	430	85	489	267	546	65	513	472	269	
558	191	119	768	697	702	331	814	80	291	
697	958	549	478	367	344	907	894	593	861	
177	883	662	463	297	598	37	585	583	64	
303	875	960	865	338	902	749	695	226	399	
432	420	975	287	775	124	822	676	401	577	
131	345	543	656	776	343	130	594	53	936	
855	561	693	619	222	393	291	372	867	119	
918	2	530	18	686	846	461	175	533	378	
201	978	632	226	558	259	455	719	750	299	
550	85	684	516	87	424	391	552	629	710	
618	435	956	367	518	322	448	383	519	979	
974	715	124	879	983	177	26	534	482	808	
830	758	351	359	970	484	295	377	727	669	
774	586	481	755	191	664	606	429	668	779	
918	531	993	924	435	238	101	824	282	233	
670	378	831	39	238	895	26	328	170	473	
201	39	892	745	912	11	674	838	436	705	
216	588	430	372	31	145	233	223	567	218	
552	721	7	667	386	556	403	336	639	324	
647	326	634	631	21	188	461	853	274	871	
173	305	136	868	475	135	766	62	689	933	
68	397	972	211	290	742	364	103	376	506	
719	617	806	682	14	300	693	937	813	67	
318	759	891	651	628	832	268	274	286	33	
165	753	734	844	435	909	960	497	129	776	
747	295	883	519	189	344	909	570	691	972	
486	240	883	875	610	458	685	525	571	594	
696	674	512	421	153	743	642	363	881	277	
438	516	372	405	191	492	879	310	455	304	
334	583	866	640	20	486	945	224	605	797	
664	322	570	427	82	957	615	464	483	23	
184	395	705	400	402	150	326	785	592	861	
425	220	917	294	869	864	660	898	217	838	
91	480	925	957	755	577	966	378	411	322	
364	311	343	117	576	322	766	429	534	609	
611	583	173	974	516	169	34	589	883	392	
962	809	339	87	176	958	238	814	974	238	
576	647	597	702	434	245	693	448	664	898	
863	115	983	161	256	772	104	97	127	87	
98	693	898	872	575	271	623	621	527	583	
898	532	868	506	337	608	87	630	134	726	
979	775	526	901	141	487	594	699	68	263	
187	270	87	88	646	618	566	480	863	889	
801	831	77	29	31	725	963	931	32	935	
36	665	9	553	778	941	988	863	826	348	
830	826	99	264	247	367	517	285	5	789	
273	241	1000	580	326	936	282	388	469	524	
439	266	806	108	634	630	647	96	65	810	
559	569	798	588	354	915	663	592	983	572	
542	585	412	888	881	525	126	791	285	325	
747	991	718	448	643	805	448	379	184	40	
185	944	388	865	56	936	153	671	219	608	
561	832	58	220	647	98	544	941	152	964	
655	521	218	354	239	206	469	933	988	208	
480	714	519	489	905	356	577	843	10	486	
311	429	968	172	527	585	223	123	603	492	
514	381	419	223	206	511	124	650	546	463	
389	148	423	934	20	104	14	567	871	253	
883	950	969	293	778	194	326	443	978	844	
703	790	708	352	351	758	638	856	784	202	
502	371	401	819	679	659	105	649	421	329	
344	895	616	577	525	628	875	706	480	900	
24	422	404	472	446	110	101	574	961	249	
708	770	957	9	744	42	26	112	4	521	
