639	723	325	480	131	294	921	791	578	343	566	
45	305	45	508	678	78	518	802	231	68	25	
640	787	47	961	496	293	653	947	299	409	418	
46	730	621	200	963	890	755	870	186	48	320	
641	230	41	884	407	228	369	417	288	114	551	
47	72	783	699	212	390	22	935	592	893	148	
642	361	512	516	739	715	215	553	720	694	313	
48	315	566	550	394	165	474	956	949	124	366	
643	546	250	409	756	689	117	26	548	53	299	
51	436	57	608	106	254	273	67	947	350	50	
644	362	424	172	272	582	900	773	885	688	147	
52	661	507	312	657	383	217	647	319	97	224	
645	451	447	837	679	324	300	924	37	55	678	
53	148	942	161	666	353	958	943	910	156	704	
646	468	792	188	885	873	189	429	397	782	480	
54	970	206	406	280	90	91	906	292	142	191	
647	962	385	410	230	449	31	970	590	152	16	
55	23	5	259	58	898	530	302	354	693	681	
648	457	224	159	295	337	471	778	965	342	55	
56	136	640	492	710	592	429	665	106	194	769	
649	328	276	902	671	769	337	575	383	544	31	
58	562	807	399	849	980	455	1	273	538	229	
650	865	501	240	622	278	319	403	690	937	115	
59	799	76	107	227	75	645	765	228	434	520	
651	844	596	873	56	788	579	992	55	834	104	
61	338	366	58	23	915	209	406	491	811	390	
652	51	843	824	920	355	159	864	476	294	329	
63	627	701	50	361	808	875	912	975	435	773	
653	516	53	441	618	885	32	192	866	614	10	
64	385	194	769	755	94	129	802	368	347	479	
654	834	777	394	939	962	285	340	508	897	112	
66	268	8	973	426	604	781	334	882	929	561	
656	679	14	563	532	492	188	746	763	588	157	
67	694	574	253	961	508	415	954	577	223	193	
657	245	644	192	857	998	793	907	342	385	541	
68	365	573	859	3	976	634	527	567	162	25	
658	615	157	812	175	76	515	294	398	101	920	
69	369	911	399	425	464	844	517	471	92	122	
659	504	880	332	103	328	714	90	217	331	493	
70	20	218	136	809	342	556	277	702	636	377	
663	181	112	963	16	809	485	6	624	229	858	
71	957	185	331	833	322	894	115	416	247	201	
664	506	263	408	611	334	775	649	449	2	970	
72	48	275	855	593	863	404	297	452	992	394	
665	904	481	94	24	222	245	883	18	161	619	
74	452	358	114	335	878	744	101	264	206	512	
666	632	23	40	889	666	502	282	47	224	281	
75	56	177	814	504	613	257	86	62	431	441	
667	385	586	308	448	178	883	739	871	663	165	
76	205	44	746	493	597	590	800	707	551	226	
668	650	813	132	523	174	363	194	303	953	369	
77	643	427	198	226	283	136	969	385	193	463	
670	372	777	405	810	255	129	556	152	877	83	
78	807	51	564	662	842	275	849	540	284	599	
671	791	62	641	670	991	891	412	488	2	255	
79	101	977	558	63	544	884	247	701	754	788	
672	546	390	764	511	765	5	542	326	564	592	
80	855	663	396	110	397	608	606	924	485	664	
673	351	926	101	370	500	53	59	980	453	575	
81	255	523	793	147	958	342	302	647	476	353	
674	445	267	47	22	106	125	374	645	390	965	
82	965	281	590	247	192	568	338	776	802	330	
675	654	908	825	652	847	463	157	392	14	70	
83	67	477	680	288	848	243	489	813	214	324	
676	268	602	398	299	103	828	8	641	947	487	
90	710	951	489	250	231	592	337	268	338	738	
688	844	995	544	38	785	423	868	95	867	638	
91	214	223	760	1	266	512	322	580	144	831	
689	495	501	481	716	214	814	77	906	77	660	
92	76	647	747	883	147	374	211	746	34	288	
690	798	890	516	810	979	750	16	586	255	286	
93	796	87	216	854	276	815	350	700	958	240	
691	708	905	590	338	902	442	169	178	837	772	
94	113	819	526	304	939	474	316	516	785	237	
692	815	108	139	277	392	976	819	406	617	362	
96	176	973	582	817	808	318	586	46	957	330	
693	763	839	40	423	588	807	964	639	524	127	
97	572	264	913	228	866	423	770	673	833	286	
694	995	419	5	111	564	184	373	995	86	561	
98	668	380	468	317	778	263	600	545	387	90	
697	20	373	991	286	889	979	573	527	243	936	
99	935	783	325	121	155	743	953	251	796	814	
698	534	682	450	135	290	383	277	711	150	252	
100	97	823	705	287	134	980	891	683	475	820	
699	856	658	240	103	711	614	825	218	724	85	
101	151	653	911	688	682	696	960	508	154	178	
700	346	627	479	494	595	18	459	696	654	685	
102	817	869	701	186	85	373	60	886	833	484	
702	639	208	913	453	819	567	523	37	200	251	
103	598	87	796	463	245	756	97	534	640	464	
703	156	900	295	364	341	454	224	55	832	170	
104	281	400	68	189	153	973	437	866	800	44	
705	112	147	58	383	786	114	722	805	131	507	
105	279	535	404	555	666	601	767	459	402	651	
706	489	132	977	684	211	707	59	292	440	427	
106	86	874	837	961	917	751	126	669	69	405	
708	581	27	806	676	484	1	693	800	539	378	
110	522	588	826	194	29	458	389	499	21	947	
709	996	374	654	921	445	237	158	971	545	56	
111	48	738	723	675	372	935	355	203	965	317	
710	192	650	828	23	299	736	25	703	282	477	
112	120	220	274	584	641	728	162	886	211	500	
711	288	451	253	968	712	684	186	996	493	598	
113	882	24	673	959	923	651	147	753	185	376	
712	258	397	941	300	198	527	202	465	508	728	
114	125	693	185	332	542	891	606	343	64	812	
713	370	407	20	836	608	697	165	695	92	588	
116	528	209	34	520	862	440	255	794	141	937	
715	694	514	740	93	248	192	56	504	700	642	
117	10	258	198	228	782	346	500	692	185	58	
716	943	712	990	962	86	12	713	470	278	67	
118	178	607	837	949	440	36	104	681	997	40	
717	645	710	117	778	962	582	963	118	91	693	
166	317	275	511	592	362	500	885	242	335	729	
723	422	387	624	589	284	578	408	943	157	122	
167	69	527	281	752	377	725	396	968	266	116	
724	585	962	130	19	457	79	982	223	971	528	
168	197	718	881	551	43	358	557	784	683	524	
725	284	542	151	931	885	125	890	493	373	701	
273	838	937	171	595	215	674	205	71	5	620	
726	844	878	840	46	552	791	799	609	311	142	
274	421	9	199	473	278	584	801	74	478	921	
727	399	57	896	430	111	901	813	871	459	521	
275	487	822	355	532	903	11	433	49	863	83	
728	284	546	868	395	406	282	638	706	366	819	
276	700	579	614	373	53	71	320	167	933	33	
730	759	982	513	329	475	49	724	434	485	459	
277	572	879	434	96	625	335	423	239	399	918	
731	685	335	157	978	524	604	302	773	55	557	
278	537	61	949	967	442	529	36	608	582	237	
732	914	148	483	212	829	986	248	613	373	160	
279	644	337	532	758	426	325	118	845	625	167	
733	10	248	230	350	766	843	111	487	795	368	
280	735	33	758	254	851	743	149	156	339	278	
734	988	317	63	915	582	978	752	582	616	97	
282	206	365	177	77	263	643	302	567	37	827	
735	170	210	20	836	661	808	322	43	232	342	
283	912	600	110	620	132	662	602	433	472	182	
736	984	668	594	89	286	112	795	531	514	214	
284	152	868	458	141	588	248	769	912	915	455	
737	980	893	197	432	211	721	774	449	328	457	
285	913	201	602	283	907	378	402	655	488	983	
738	311	990	837	421	7	119	40	274	437	142	
303	993	960	665	661	59	961	41	59	370	374	
739	561	405	834	77	47	400	158	847	993	889	
304	828	386	652	154	683	696	927	407	1	394	
741	595	18	890	374	29	775	367	855	709	547	
305	108	64	406	143	998	580	226	605	982	863	
742	397	915	855	694	609	408	647	85	385	59	
306	527	701	479	18	926	155	411	726	336	995	
743	566	668	318	164	759	966	83	909	609	138	
307	795	552	126	164	312	830	196	391	37	514	
744	344	746	994	435	531	34	480	396	610	229	
309	284	303	308	496	449	124	942	890	76	897	
746	226	201	127	440	842	261	713	950	46	730	
310	578	958	544	965	448	375	947	71	594	71	
747	678	672	67	196	515	288	452	636	816	953	
312	899	286	118	144	476	342	776	354	777	130	
748	701	301	288	527	283	953	353	401	853	393	
313	311	290	828	158	213	189	645	175	586	252	
749	336	595	416	640	496	257	882	486	700	168	
337	848	846	204	96	197	156	878	502	511	630	
750	820	379	332	601	905	207	871	573	189	260	
339	36	743	914	746	16	451	551	643	279	254	
751	172	529	599	632	694	190	624	27	173	110	
340	202	224	17	364	876	877	927	988	134	620	
752	741	173	192	498	395	96	659	469	599	925	
341	946	699	468	60	262	141	417	537	107	122	
753	439	863	129	825	209	828	598	472	896	576	
342	285	291	60	92	802	279	210	471	918	734	
343	765	809	100	250	828	808	734	594	90	708	
344	215	821	905	34	262	723	349	7	984	113	
345	707	366	61	634	791	782	551	355	219	947	
346	298	161	374	938	82	669	256	425	492	194	
347	291	788	668	307	531	888	836	713	115	167	
348	535	792	445	163	617	565	774	494	330	789	
349	872	196	810	765	208	781	784	957	189	317	
350	155	960	176	404	853	237	167	47	698	152	
351	372	391	617	22	293	354	968	586	693	610	
352	53	85	987	245	654	940	803	937	675	349	
354	802	589	199	413	722	593	260	133	949	996	
